insee,libelle1,libelle2,voie_num,voie_type,voie_nom,local,voie,CPBIBLIO,CEDEXB,BP,ville,DEPT,REGION,population_legale
83065,Bibliothèque de Gassin,,,,,,,,,,Gassin,83,93,2903
83066,"Mediatheque Municipale ""parpaioun""",,,,place du Docteur Richaud,MAIRIE de ginasservis,place du Docteur Richaud,83560,,,Ginasservis,83,93,1554
83067,Bibliothèque de Gonfaron,,,Rue,Etienne Boréo,,,83590,,,Gonfaron,83,93,4269
83068,Bibliotheque Municipale De Grimaud,,,ROUTE,NATIONALE,IMMEUBLE BEAUSOLEIL,ROUTE NATIONALE,83310,,,Grimaud,83,93,4211
83069,Médiathèque Municipale,,,PLACE,LEFEBVRE,,PLACE THEODORE LEFEBVRE,83412,CEDEX,BP 709,Hyères,83,93,55774
83073,Bibliotheque Municipale Denise Fournier,,,PLACE,LOUIS BRUNET,Mairie Annexe,PLACE LOUIS BRUNET,83340,,,Le Luc,83,93,9641
83074,Médiathèque de La Martre,,,,,,,,,,La Martre,83,93,197
83075,Bibliothèque des Mayons,,,,,,,83340,,,Les Mayons,83,93,656
83077,Bibliotheque Municipale,,12,ROUTE,DE BRIGNOLES,,12 ROUTE DE BRIGNOLES,83136,,,Méounes-lès-Montrieux,83,93,2062
83080,Médiathèque Municipale,,,,,ECOLE COMMUNALE,,83440,,,Mons,83,93,883
83081,Mediatheque De Montauroux,,44,Rue,SAINTE BRIGITTE,,PLACE MIRABEAU,83440,,,Montauroux,83,93,6013
83081,Bibliothèque associative,Les Estérets du Lac,,,,Mairie annexe,,83440,,,Montauroux,83,93,5899
83083,Médiathèque municipale,,7,RUE,DE LA ROUGUIERE,MAIRIE,7 RUE DE LA ROUGUIERE,83570,,,Montfort-sur-Argens,83,93,1248
83087,Mediatheque Municipale,,,ROUTE,DE CAURON,,ROUTE DE CAURON,83860,,,Nans-les-Pins,83,93,4202
83088,Mediatheque Municipale,LE PETIT PRINCE,,,QUARTIER DES AIRES,,QUARTIER DES AIRES,83136,,,Néoules,83,93,2583
83090,Bibliotheque Municipale,,,PLACE,PAUL LEMOYNE,,PLACE PAUL LEMOYNE,83190,,,Ollioules,83,93,13294
83091,Bibliothèque de Pierrefeu,,,,,,Route de Cuers,,,,Pierrefeu-du-Var,83,93,5783
83092,Bibliothèque de Pignans,,,,,,,,,,Pignans,83,93,3523
83093,Bibliothèque du Plan d'Aups,,60,place,de l'eglise,,AVENUE DE LA LIBERATION,83640,,,Plan-d'Aups-Sainte-Baume,83,93,1736
83094,Bibliothèque,,,,,,,,,,Le Plan-de-la-Tour,83,93,2966
83095,Médiathèque de Pontèves,,,,,Rue St Michel,RUE St MICHEL,83670,,,Pontevès,83,93,760
83096,Médiathèque de Pourcieux,,,,,Espace Culturel de la Gare,rue de l'église,83470,,,Pourcieux,83,93,1184
83097,Bibliotheque Municipale,Germain Nouveau,,,Place des Ecoles,,Place des Ecoles,83910,,,Pourrières,83,93,4549
83098,Bibliotheque Municipale,PAULINE ROLAND,,RUE,DU PENSIONNAT,,RUE DU PENSIONNAT,83220,,,Le Pradet,83,93,11684
83099,Bibliotheque Municipale,,63,RUE,VICTOR HUGO,,63 RUE VICTOR HUGO,83480,,,Puget-sur-Argens,83,93,6751
83100,Mediatheque Municipale,,405,Montée,du Felibrige,,405 Montée du Felibrige,83390,,,Puget-Ville,83,93,3951
83101,Bibliothèque de Ramatuelle,,,,,,,,,,Ramatuelle,83,93,2167
83102,Bibliothèque de Régusse,,4,,Grand Rue,,4 Grande Rue,83630,,,Régusse,83,93,2279
83103,Bibliotheque Municipale,OUSTAN PER TOUTI,,BOULEVARD,DE L'EGALITE,,BOULEVARD DE L'EGALITE,83200,,,Le Revest-les-Eaux,83,93,3723
83104,Bibliothèque de Rians,,BP 10,,"""Les amis du livre""",,,83560,,,Rians,83,93,4305
83106,Mediatheque Municipale,"""ESPACE DOCTEUR MARC TETI""",,IMPASSE,JEAN MOULIN,,IMPASSE JEAN MOULIN,83136,,,Rocbaron,83,93,3811
83107,Bibliotheque Albert Camus (Village),,,PLACE,SALVAGNO,,PLACE SALVAGNO,83520,,,Roquebrune-sur-Argens,83,93,12577
83108,Bibliotheque Municipale,ELIE ALEXIS,,CHEMIN,DES VERGERS,,CHEMIN DES VERGERS,83136,,BP 83,La Roquebrussanne,83,93,2531
83110,Bibliothèque de Rougiers,,,AVENUE,DE BRIGNOLES,,,83170,,,Rougiers,83,93,1613
83112,Bibliotheque Municipale,,,PLACE,EMILE DESIRAT,,PLACE EMILE DESIRAT,83270,,,Saint-Cyr-sur-Mer,83,93,11906
83115,Mediatheque Municipale,,107,route,du Plan de la Tour,CARRE LEON GAUMONT,107 route du Plan de la Tour,83120,,,Sainte-Maxime,83,93,13570
83116,Mediatheque  Municipale,,,,Place de l'hotel de ville,MAIRIE DE SAINT MAXIMIN,Place de l'hotel de ville,83470,,,Saint-Maximin-la-Sainte-Baume,83,93,14990
83117,Mediatheque De Saint Paul En Foret,,1,RUE,DU DERNIER LIERRE,,1 RUE DU DERNIER LIERRE,83440,,,Saint-Paul-en-Forêt,83,93,1744
83118,Médiathèque Terres Et Mer - Mediatem,Syndicat mixte Saint-Raphaël-Pays de Fayence,97,Rue,Isaac Newton,Techno Parc Epsilon 1 - Espace Alpha,97 Rue Isaac Newton,83700,,,Saint-Raphaël,83,93,34163
83119,Bibliotheque Municipale Jeunesse,CHARLES VILDRAC,69,RUE,GAMBETTA,,69 RUE GAMBETTA,83990,,,Saint-Tropez,83,93,4571
83120,Bibliotheque Municipale,,,BOULEVARD,BERNARD PALISSY,,BOULEVARD BERNARD PALISSY,83640,,,Saint-Zacharie,83,93,5055
83122,Bibliothèque des Salles sur Verdon,,,,,,,,,,Les Salles-sur-Verdon,83,93,243
83123,Mediatheque Municipale,,,RUE,ROBERT SCHUMAN,,RUE ROBERT SCHUMAN,83110,,BP 24,Sanary-sur-Mer,83,93,16070
83124,Bibliothèque municipale,,1,rue,du Valat,,1 rue du Valat,83440,,,Seillans,83,93,2535
83125,Bibliothèque municipale René RAYBAUD,Parking Bornens,,,,,,83470,,,Seillons-Source-d'Argens,83,93,2264
83126,Bibliothèque Municipale,Services internes,3,avenue,Pierre Mendes France,Mairie technique,3 avenue Pierre Mendes France,83500,,,La Seyne-sur-Mer,83,93,63452
83127,Mediatheque Municipale De Signes,,,RUE,FREDERIC MISTRAL,,RUE FREDERIC MISTRAL,83870,,,Signes,83,93,2796
83130,Bibliotheque Municipale,,7,Rue,Gabriel Péri,,7 Rue Gabriel Péri,83210,,,Solliès-Pont,83,93,11702
83131,Bibliotheque Municipale,THYDE MONNIER,,RUE,JEAN JAURES,,RUE JEAN JAURES,83210,,,Solliès-Toucas,83,93,5377
83132,Mediatheque Municipale,,,PLACE,JEAN AICARD,,PLACE JEAN AICARD,83210,,,Solliès-Ville,83,93,2539
83133,Mediatheque De Tanneron,Place de la Mairie,,,,,,83440,,,Tanneron,83,93,1492
83134,Bibliothèque de Taradeau,,,,,,,,,,Taradeau,83,93,1806
83136,Bibliothèque du Thoronet,,,,,,,,,,Le Thoronet,83,93,2381
83137,Bibliotheque Centrale,,113,Boulevard,Maréchal Leclerc,,113 Boulevard Maréchal Leclerc,83000,,,Toulon,83,93,166242
83138,Médiathèque municipale,,43,,Grande rue,,43   Grande rue,83440,,,Tourrettes,83,93,2845
83139,Bibliotheque Municipale,,,,CHATEAU COMMUNAL,,CHATEAU COMMUNAL,83690,,,Tourtour,83,93,593
83140,Bibliotheque Municipale De Tourves,,21 BIS,RUE,AMBROISE CROIZAT,,21 BIS RUE AMBROISE CROIZAT,83170,,,Tourves,83,93,4954
83143,Mediatheque Montmajour,,,RUE,DES ECOLES,,RUE DES ECOLES,83143,,,Le Val,83,93,4267
83144,Médiatheque Municipale,,,,LA COUPIANE,ESPACE ALBERT-CAMUS,LA COUPIANE,83160,,,La Valette-du-Var,83,93,21105
83145,Médiathèque de Varages,,,,,place de la libération,,83670,,,Varages,83,93,1156
83146,Bibliotheque Municipale,,15,Rue,Claude de Forbin,,15 Rue Claude de Forbin,83560,,,La Verdière,83,93,1630
83149,Bibliothèque Municipale,,2,PLACE,VICTOR ESPITALIER,,2 PLACE VICTOR ESPITALIER,83690,,,Villecroze,83,93,1299
83150,Médiathèque de Vinon sur Verdon,,,,,,ROUTE DE SAINT JULIEN,,,,Vinon-sur-Verdon,83,93,4297
83153,Bibliotheque Municipale,,,AVENUE,MARC BARON,LES JARDINS D'HYDRA,AVENUE MARC BARON,83430,,,Saint-Mandrier-sur-Mer,83,93,5777
84002,Bibliotheque Mille Feuilles,,,,LE FARIGOULET,le farigoulet,LE FARIGOULET,84240,,,Ansouis,84,93,1178
84003,Bibliotheque Municipale,LA HALLE AUX GRAINS,,PLACE,CARNOT,,PLACE CARNOT,84400,,,Apt,84,93,12422
84004,Bibliotheque Municipale,L'oustau di libre,105,Avenue,de l'Abbé Arnaud,,105 Avenue de l'Abbé Arnaud,84810,,,Aubignan,84,93,5309
84008,Bibliotheque Municipale De Le Barroux,MAIRIE DE LE BARROUX,18,CHEMIN NEUF,,MAIRIE,18 CHEMIN NEUF,84330,,,Le Barroux,84,93,696
84009,Bibliothèque,,mairie,route,de Vitrolles,Salle polyvalente,,84240,,,La Bastide-des-Jourdans,84,93,1400
84010,Bibliothèque,,,Rue,des Ferrages,,,84120,,,La Bastidonne,84,93,750
84012,Bibliotheque Municipale,,33,,PLACE VICTOR HUGO,MAIRIE,33   PLACE VICTOR HUGO,84190,,,Beaumes-de-Venise,84,93,2397
84014,Bibliotheque Municipale,,,RUE,DE L'ANCIENNE MAIRIE,,RUE DE L'ANCIENNE MAIRIE,84120,,,Beaumont-de-Pertuis,84,93,1080
84015,Bibliothèque,,,,,Ecole primaire,,,,,Beaumont-du-Ventoux,84,93,309
84016,Bibliothèque,,,Place,de la Mairie,,,84370,,,Bédarrides,84,93,5248
84017,Mairie De Bedoin,SERVICE BIBLIOTHEQUE,301,AVENUE,BARRAL DES BAUX,BP 60 007,301 AVENUE BARRAL DES BAUX,84410,,7,Bédoin,84,93,3267
84018,Bibliothèque,,9,Route,De Saint Esteve,Mairie,,84570,,,Blauvac,84,93,469
84019,Bibliotheque Municipale,,,BOULEVARD,GAMBETTA,ESPACE CURIE,BOULEVARD GAMBETTA,84500,,,Bollène,84,93,14284
84020,Maison Du Livre Et De La Culture,,,,Rue des Aires de Foulage,,Rue des Aires de Foulage,84480,,,Bonnieux,84,93,1452
84021,Bibliothèque,,,,,Ecole primaire,,84390,,,Brantes,84,93,86
84022,Bibliothèque,,,Rue,de la Mairie,Mairie,,84110,,,Buisson,84,93,279
84024,"Bibliothèque ""Lube lire""",,,Place,de l'Ormeau,Mairie,,,,,Cabrières-d'Aigues,84,93,875
84025,Bibliotheque intercommunale,auprès de la fontaine,23,,GRAND RUE,,23   GRAND RUE,84220,,,Cabrières-d'Avignon,84,93,1820
84026,Bibliotheque Municipale,RENE CHAR,18,COURS,VOLTAIRE,,18 COURS VOLTAIRE,84160,,,Cadenet,84,93,4227
84027,Bibliothèque DE L'AMICALE LAIQUE,LIRE AUTOUR DE LA DIGUE,,,,Groupe scolaire Jean Moulin,,84860,,,Caderousse,84,93,2797
84028,"Bibliothèque ""Lire""",,,Avenue,de la Libération,,,,,,Cairanne,84,93,1033
84029,Bibliothèque Municipale,,,Cours,du Midi,Maison Beque,,84850,,,Camaret-sur-Aigues,84,93,4683
84030,Médiathèque Irénée Agard,,20,Place,du Régale,,,,,,Caromb,84,93,3253
84032,Bibliotheque Municipale,CASENEUVE,,,LA TOUR,Mme RIPERT Raymonde,LA TOUR,84750,,,Caseneuve,84,93,478
84034,Bibliotheque Municipale,Pierre Vouland,0,,,Place du 8 Mai 1945,0 RUE ARISTIDE BRIAND,84510,,,Caumont-sur-Durance,84,93,4726
84035,Mediatheque Intercommunale de Cavaillon,LA DURANCE,60,RUE,VERAN ROUSSET,,RUE VERAN ROUSSET,84303,CEDEX,BP 81,Cavaillon,84,93,25966
84036,Bibliotheque Municipale,RAOUL MILHAUD,148,RUE,DU BARON LE ROY,,148 RUE DU BARON LE ROY,84470,,,Châteauneuf-de-Gadagne,84,93,3365
84037,Bibliothèque Municipale,,26,Avenue,Baron le Roy,Maison du Millénaire,,,,,Châteauneuf-du-Pape,84,93,2190
84039,Bibliothèque,,13,Boulevard,Jean-Jaurès,Foyer Laïque,,84350,,,Courthézon,84,93,5484
84040,Bibliothèque,,,,,Chemin des Condamines,,84110,,,Crestet,84,93,447
84042,Mediatheque Municipale,,,COURS,DE POURRIERES,,COURS DE POURRIERES,84160,,,Cucuron,84,93,1863
84043,Bibliothèque Abracadalire,,80,avenue de,Fossombrone,,,84320,,,Entraigues-sur-la-Sorgue,84,93,8067
84044,Bibliotheque Municipale,MARY GLASGOW,32,PLACE,DE L'EGLISE,LE VILLAGE,PLACE DE L'EGLISE,84340,,,Entrechaux,84,93,1116
84045,Bibliotheque Municipale,,,,LE VILLAGE,,LE VILLAGE,84110,,,Faucon,84,93,426
84047,Bibliotheque Municipale,GUY BORNAND,96,,rue du stade,LE CHATEAU,96   rue du stade,84400,,,Gargas,84,93,2963
84050,Bibliotheque Municipale,Hôtel Simiane,,,HOTEL SIMIANE,MAIRIE,HOTEL SIMIANE,84220,,,Gordes,84,93,2113
84051,Bibliotheque Municipale,,,Rue de la République,LA GLORIETTE,ESPACE FRANCOIS MITTERRAND,Rue de la République LA GLORIETTE,84220,,,Goult,84,93,1205
84053,Médiathèque de Grillon,,,,Maison Milon,Maison Milon - Vialle,,84600,,,Grillon,84,93,1758
84055,"Bibliothèque ""La Couleur des Mots""",,104,rue,du Vieux Village,,,84450,,,Jonquerettes,84,93,1377
84056,"Bibliothèque ""Atout Lire""",,6,avenue,Biscarrat Bombannel,,,84150,,,Jonquières,84,93,4780
84057,Bibliothèque,Centre Culturel,,,,Les Baumas,,,,,Joucas,84,93,337
84058,Bibliothèque,,,Place,de l'église,La Cure,,,,,Lacoste,84,93,425
84061,Bibliothèque,,,,,Ecole primaire,,,,,Lagarde-Paréol,84,93,319
84064,Bibliothèque,,,,,ESPACE JULIAN,,84840,,,Lapalud,84,93,3991
84065,Bibliotheque Municipale De Lauris,,2,RUE,DU BINOU,,2 RUE DU BINOU,84360,,,Lauris,84,93,3785
84067,Bibliothèque Municipale,,,Rue,de l'Eglise,,,84870,,,Loriol-du-Comtat,84,93,2449
84068,Bibliotheque Municipale,ANNE MARIE CHAPOUTON,,PLACE,HENRI BARTHELEMY,,PLACE HENRI BARTHELEMY,84160,,,Lourmarin,84,93,1088
84069,Bibliothèque Municipale,,2,rue,de l'Hôtel de Ville,,,,,,Malaucène,84,93,2745
84070,Bibliothèque,,,,,,,,,,Malemort-du-Comtat,84,93,1584
84072,Bibliotheque Municipale,,,PLACE,DU 8 MAI,PLACE DU 8 MAI,PLACE DU 8 MAI,84380,,,Mazan,84,93,5960
84073,BIBLIOTHEQUE MUNICIPALE FRANCOIS NOURISSIER,,,ROUTE,DES ECOLES,,,84560,,,Ménerbes,84,93,1107
84075,Bibliothèque de la Calade,Mairie,,,,,,,,,Méthamis,84,93,387
84076,Bibliothèque,Hôtel de ville,8,rue,de la mairie,,,84120,,,Mirabeau,84,93,1217
84078,Bibliotheque Municipale,PAUL COLIN,0,RUE,DES CLASTRES,,RUE DES CLASTRES,84430,,,Mondragon,84,93,3760
84082,Bibliotheque Municipale,LIRE ET CONNAITRE,70,place,du clos,,RUE DE LA MAIRIE,84570,,,Mormoiron,84,93,1966
84083,Bibliothèque,,,Place,Juliette Vaque,,,,,,Mornas,84,93,2369
84084,Bibliothèque,,,Parc,I. et S. REYBAUD,Mairie,,,,,La Motte-d'Aigues,84,93,1368
84085,Bibliothèque Municipale Floret,,,Place,de la Mairie,,,84220,,,Murs,84,93,425
84086,Bibliotheque Municipale,,"75,",place,Félix Autard,MAIRIE,"75, place Félix Autard",84580,,,Oppède,84,93,1394
84087,Mediatheque Municipale,AMEDEE DE PONTBRIANT,,RUE,DES PRINCES D'ORANGE,BP 141,RUE DES PRINCES D'ORANGE,84100,,BP 141,Orange,84,93,30008
84088,Bibliotheque Municipale,,250,COURS,DE LA REPUBLIQUE,,250 COURS DE LA REPUBLIQUE,84210,,,Pernes-les-Fontaines,84,93,10746
84089,Bibliotheque Municipale,,,PLACE,SAINT PIERRE,,0 PLACE SAINT PIERRE,84120,,,Pertuis,84,93,19406
84090,Bibliothèque municipale,,,Rue,de l'Eglise,,,,,,Peypin-d'Aigues,84,93,627
84091,Bibliothèque Espace Acampado,,,Place,Michel Barthou,,,84420,,,Piolenc,84,93,5177
84093,Bibliothèque Municipale,,,,,Le Village,,84360,,,Puget,84,93,697
84094,Bibliothèque,,,,,Ecole publique de Puyméras,,84110,,,Puyméras,84,93,668
84095,Bibliothèque Municipale Albert Grégoire,,,,,Quartier les Saumades,,,,,Puyvert,84,93,777
84096,Bibliothèque Charles Milou,,,Place,de l'Eglise,,,84110,,,Rasteau,84,93,820
84097,Bibliotheque Municipale,LES AMIS DU LIVRE,,AVENUE,DE LA RABASSE,,AVENUE DE LA RABASSE,84600,,,Richerenches,84,93,762
84098,Bibliothèque,,,Place,de la Mairie,,,84110,,,Roaix,84,93,662
84101,Bibliothèque,,29,rue,du Portail Haut,,,84210,,,La Roque-sur-Pernes,84,93,449
84102,Mediatheque Simone Et Jean Lacouture,,,ROUTE,DE LA FONTAINE,,ROUTE DE LA FONTAINE,84220,,,Roussillon,84,93,1342
84104,Bibliotheque,,10,place de Verdun,,MAIRIE,10 place de Verdun,84110,,,Sablet,84,93,1255
84105,Bibliothèque,,,Place,de la fontaine,,,,,,Saignon,84,93,1054
84106,Bibliothèque Francois Mitterrand,,8,RUE,CARDINAL,MAIRIE,RUE CARDINAL,84290,,,Sainte-Cécile-les-Vignes,84,93,2440
84107,Bibliothèque Municipale,,,,,Le Cours,,84390,,,Saint-Christol,84,93,1360
84112,Bibliotheque Municipale,MAISON DES ASSOCIATIONS,,,,CHAPELLE DES PENITENTS,,84750,,,Saint-Martin-de-Castillon,84,93,777
84113,Bibliothèque Municipale,,,Place,De la Fontaine,,,84760,,,Saint-Martin-de-la-Brasque,84,93,801
84115,Bibliotheque Municipale,DU MAS LIOTIER,,,,MAIRIE,,84330,,,Saint-Pierre-de-Vassols,84,93,507
84117,Bibliothèque,Salle de la Mairie,,,,,,,,,Saint-Roman-de-Malegarde,84,93,333
84118,MEDIATHEQUE LE KIOSQUE,,10,Rue,Ripert de Monclar,,CHEMIN DE LEOUZE,84490,,,Saint-Saturnin-lès-Apt,84,93,2798
84119,Bibliotheque Municipale,,,PLACE,DU 18 JUIN 1940,,PLACE DU 18 JUIN 1940,84450,,,Saint-Saturnin-lès-Avignon,84,93,4903
84122,Bibliothèque Municipale,,25,rue,du couvent,,,84260,,,Sarrians,84,93,5924
84123,Bibliotheque Municipale Du Moulin Des Aires,,,PLACE,DES AIRES,,PLACE DES AIRES,84390,,,Sault,84,93,1382
84126,Bibliothèque Municipale,,,,,Ecole de la Calade - Mairie,,,,,Séguret,84,93,882
84127,Bibliothèque Municipale Jean Henri Fabre,,,Rue,du Béal,B.P.1,,84830,,,Sérignan-du-Comtat,84,93,2507
84129,Bibliotheque Municipale,JEAN TORTEL,,,ILOT DU MOULIN,,ILOT DU MOULIN,84700,,,Sorgues,84,93,18410
84132,"Bibliothèque "" Bouquin'othor",,282,Cours,Gambetta,,,84250,,,Le Thor,84,93,8578
84133,Bibliotheque Municipale,,,BOULEVARD,DE VERDUN,,BOULEVARD DE VERDUN,84240,,,La Tour-d'Aigues,84,93,4194
84134,Bibliothèque,,,Place,Jean Moulin,,,,,,Travaillan,84,93,697
84135,Bibliotheque Municipale,GEORGES DUCORD,,PLACE,de la bibliothèque,,PLACE de la bibliothèque,84100,,,Uchaux,84,93,1473
84136,Bibliothèque Municipale,,,Place,de la Mairie,,,84190,,,Vacqueyras,84,93,1096
84137,Bibliotheque municipale de Vaison-la-Romaine,,,RUE,BERNARD NOEL,FERME DES ARTS,RUE BERNARD NOEL,84110,,,Vaison-la-Romaine,84,93,6306
84140,"Bibliothèque ""Lire a Capello""",,84,rue,Vieille,,,84160,,,Vaugines,84,93,519
84143,Bibliothèque La Venasquaise,,,,,Mairie,,,,,Venasque,84,93,1198
84144,Bibliothèque Municipale,,,Rue,du Faubourg,,,84750,,,Viens,84,93,636
84145,Bibliothèque Municipale,,,Place,de la fontaine,,,84400,,,Villars,84,93,822
84146,Bibliothèque Mauric,,,Route,de Mirabel,,,84110,,,Villedieu,84,93,526
84147,Bibliotheque Municipale,A LIVRE OUVERT,,PLACE,DU GENERAL DE GAULLE,,PLACE DU GENERAL DE GAULLE,84530,,,Villelaure,84,93,3309
84148,Bibliothèque municipale René Seyssaud,,8,Rue,Le Cours,,,84570,,,Villes-sur-Auzon,84,93,1331
84149,Bibliothèque,,,Cours,Rigot,,,,,,Violès,84,93,1593
84150,Mediatheque Municipale,,197,AVENUE,GENERAL DE GAULLE,MAISON DES ASSOCIATIONS,197 AVENUE GENERAL DE GAULLE,84820,,,Visan,84,93,1955
85004,Bibliotheque Municipale D Angles,,50 BIS,ROUTE,DE LA TRANCHE,,51 BIS ROUTE DE LA TRANCHE,85750,,,Angles,85,52,2539
85047,Mediatheque Municipale,ESPACE DIDEROT,,BOULEVARD,RENE BAZIN,BP 629,BOULEVARD RENE BAZIN,85306,CEDEX 6,BP 629,Challans,85,52,19618
85049,Bibliotheque Municipale,,,RUE,DU PUITS CHIOUX,LE MOULIN NEUF,RUE DU PUITS CHIOUX,85450,,,Champagné-les-Marais,85,52,1754
85051,Bibliotheque Municipale,,,,PARC CLEMENCEAU,,PARC CLEMENCEAU,85110,,,Chantonnay,85,52,8634
85059,Bibliotheque Gourmand'livres,,,,,ESPACE AIME DE HARGUES,,85120,,,La Châtaigneraie,85,52,2772
85060,Médiathèque Municipale,MICHEL RAIMBAUD,,,Allée du Parc de Coubertin,,Allée du Parc de Coubertin,85180,,,Château-d'Olonne,85,52,13934
85070,Bibliotheque De Coex,,6,RUE,DE LA CLERGERIE,MAIRIE,6 RUE DE LA CLERGERIE,85220,,,Coëx,85,52,3102
85071,Bibliotheque Municipale,"""Le Vent des Livres""",17,PLACE,DE L'EGLISE,,17 PLACE DE L'EGLISE,85220,,,Commequiers,85,52,3147
85084,Bibliotheque intercommunale,,1,RUE,ARMAND DE ROUGÉ,,1 RUE ARMAND DE ROUGÉ,85140,,,Les Essarts,85,52,5203
85092,Mediatheque Municipale Jim-Dandurand,LA FONTAINE,2,RUE,DES ORFEVRES,,2 RUE DES ORFEVRES,85200,,BP 19,Fontenay-le-Comte,85,52,14870
85097,Bibliotheque Municpale,,,,,CHATEAU DE LANDEBAUDIERE,,85130,,,La Gaubretière,85,52,3016
85121,Bibliotheque Municipale,,3,PLACE,DES ANCIENS COMBATTANTS,LE CHATEAU,3 PLACE DES ANCIENS COMBATTANTS,85370,,,Le Langon,85,52,1124
85128,Médiathèque Intercommunale Pierre Menanteau,,3,RUE,DE L'ADJUDANT BARROIS,BP 362,3 RUE DE L'ADJUDANT BARROIS,85400,,,Luçon,85,52,9993
85140,Bibliotheque Municipale,CROQ'LIVRES,6,RUE,SERPENTINE,,6 RUE SERPENTINE,85700,,,La Meilleraie-Tillay,85,52,1591
85152,Reseau De Bibliotheques Des Achards,MTR BIBLIOTHEQUE DE LA MOTHE ACHARD,,PLACE,DU GÉNÉRAL DE GAULLE,,PLACE DU GÉNÉRAL DE GAULLE,85150,,,La Mothe-Achard,85,52,2810
85153,Bibliotheque Municipale,,3,RUE,DES MAUGES,,3 RUE DES MAUGES,85640,,,Mouchamps,85,52,2799
85166,Bibliotheque Municipale,,4,PLACE,RENE LELEU,,4 PLACE RENE LELEU,85340,,,Olonne-sur-Mer,85,52,14565
85167,Bibliotheque Municipale Clod'aria,,21,RUE,DU DOCTEUR AUDE,,21 RUE DU DOCTEUR AUDE,85200,,,L' Orbrie,85,52,858
85178,Reseau De Lecture Publique Cc Vie Et Boulogne,RESEAU COMMUNAUTHEQUE,24,RUE,DES LANDES,,24 RUE DES LANDES,85170,,,Le Poiré-sur-Vie,85,52,8201
85191,Mediatheque De La Roche-Sur-Yon  Agglomeration,MEDIATHEQUE BENJAMIN-RABIER,,ESPLANADE,JEANNIE-MAZURELLE,,ESPLANADE JEANNIE-MAZURELLE,85000,,,La Roche-sur-Yon,85,52,56145
85194,Bibliotheque Municipale,,,RUE,DE VERDUN,ABBAYE SAINTE-CROIX,RUE DE VERDUN,85100,,,Les Sables-d'Olonne,85,52,14434
85222,"Bibliotheque  Municipale ""la Conserverie""",,20,QUAI,DES GRENIERS,,20 QUAI DES GRENIERS,85800,,,Saint-Gilles-Croix-de-Vie,85,52,7492
85226,Mediatheque Municipale,Square DES DROITS DE L'HOMME,6,RUE,DE L'EGALITE,,6 RUE DE L'EGALITE,85270,,BP 89,Saint-Hilaire-de-Riez,85,52,10763
85234,Mediatheque - Espace Culturel,,,BOULEVARD,LECLERC,BP 503,BOULEVARD LECLERC,85160,,,Saint-Jean-de-Monts,85,52,8417
85257,Bibliotheque Municipale,,,PLACE,DU PORCHE,,PLACE DU PORCHE,85700,,,Saint-Michel-Mont-Mercure,85,52,2136
85289,Bibliotheque Municipale,,5,RUE,AUGUSTIN DE HARGUES,ESPACE LOUIS BLANCHET,5 RUE AUGUSTIN DE HARGUES,85120,,,La Tardière,85,52,1325
86001,Bibliotheque Municipale,,RUE,DU VILLARS,,LA MAISONNEE,41 rue Principale,86430,,,Adriers,86,54,750
86004,Bibliotheque Municipale,,18,RUE,SAINT JEAN,,RUE SAINT JEAN,86260,,,Angles-sur-l'Anglin,86,54,386
86006,Bibliothèque De Antigny,,,Place,de la Mairie,,place de la Mairie,86310,,,Antigny,86,54,603
86007,Mediatheque Municipale,,,PLACE,DE L'EGLISE,,PLACE DE L'EGLISE,86100,,,Antran,86,54,1190
86008,Mairie,,,ROUTE,DE CHASSEIGNE,,ROUTE DE CHASSEIGNE,86200,,,Arçay,86,54,411
86010,Bibliothèque Municipale d'Aslonnes,,,,Salle des fêtes,,Salle des fêtes,86340,,,Aslonnes,86,54,1045
86015,Bibliothèque Municipale,,4,Rue,Principale,,4 Rue Principale,86460,,,Availles-Limouzine,86,54,1323
86016,Bibliothèque Municipale,,4,RUE,St Mandé,,4 rue St Mandé,86170,,,Avanton,86,54,1875
86017,Bibliotheque Municipale,,,,PARC DU CHATEAU,,PARC DU CHATEAU,86190,,,Ayron,86,54,1128
86019,Bibliothèque Municipale,,1bis,Rue,HAUTE,,1ter Rue Haute,86490,,,Beaumont,86,54,1898
86021,Bibliotheque Municipale,,,RUE,DE L'ANCIENNE GARE,,RUE DE L'ANCIENNE GARE,86470,,,Benassay,86,54,890
86024,Bibliotheque Municipale,,2,bis,rue des villiers,,2 bis rue des villiers,86190,,,Béruges,86,54,1373
86025,Mairie,,11,RUE,DU SALLERON,,11 RUE DU SALLERON,86310,,,Béthines,86,54,491
86026,Bibliotheque Municipale,,6,RUE,DU NEGRON,,6 RUE DU NEGRON,86120,,,Beuxes,86,54,565
86027,Bibliotheque Municipale De Biard,Mairie de Biard,21,rue,des Ecoles,,21 rue des Ecoles,86580,,,Biard,86,54,1740
86028,Bibliotheque Municipale,,1,RUE,DE LA FORET,,1 RUE DE LA FORET,86800,,,Bignoux,86,54,1070
86031,Bibliotheque Municipale,,,ESPLANADE,DES FETES,,ESPLANADE DES FETES,86300,,,Bonnes,86,54,1751
86034,Mediatheque,,6,rue,des halles,,6 rue des halles,86410,,,Bouresse,86,54,578
86036,Bibliotheque Municipale,,,VENELLE,DE L'ECOLE,,VENELLE DE L'ECOLE,86120,,,Bournand,86,54,732
