Mairie gestionnaire;Type d'équipement;Désignation_longue;AP_num;AP_cnu;AP_cp;Ap_voie
MAIRIE DU 10E;Ecole maternelle & annexes;ECOLE MATERNELLE 11 RUE LEON SCHWARTZENBERG;11;;75010;SQUARE ALBAN SATRAGNE
MAIRIE DU 10E;Ecole maternelle & annexes;ECOLE MATERNELLE 3 RUE BELZUNCE;3;;75010;RUE DE BELZUNCE
MAIRIE DU 10E;Ecole maternelle & annexes;ECOLE MATERNELLE 4 RUE PIERRE BULLET;4;;75010;RUE PIERRE BULLET
MAIRIE DU 10E;Promenade ouverte, mail planté, jardin, square;EXTENSION DU SQUARE ALBAN SATRAGNE;6;;75010;SQUARE ALBAN SATRAGNE
MAIRIE DU 10E;Promenade ouverte, mail planté, jardin, square;SQUARE ALBAN SATRAGNE;11;;75010;SQUARE ALBAN SATRAGNE
MAIRIE DU 10E;Promenade ouverte, mail planté, jardin, square;SQUARE AMADOU HAMPATE BA;19;;75010;RUE BOY-ZELENSKI
MAIRIE DU 10E;Promenade ouverte, mail planté, jardin, square;SQUARE SAINT-LAURENT;68;;75010;BOULEVARD DE MAGENTA
MAIRIE DU 10E;Jardinet décoratif, plate-bande;JARDINET DE LA RUE CAIL;24;V;75010;RUE CAIL
MAIRIE DU 10E;Crèche collective;CRÈCHE COLLECTIVE 41, RUE LUCIEN SAMPAIX GABRIEL DE MUN;41;;75010;RUE LUCIEN SAMPAIX
MAIRIE DU 10E;Crèche collective;CRÈCHE COLLECTIVE 8, RUE BOSSUET;8;;75010;RUE BOSSUET
MAIRIE DU 10E;Halte-garderie;HALTE-GARDERIE 1, RUE HITTORFF  - MAIRIE 10E;1;;75010;RUE HITTORF
MAIRIE DU 10E;Gymnase;GYMNASE DE LA GRANGE AUX BELLES;17;;75010;RUE BOY-ZELENSKI
MAIRIE DU 10E;Gymnase;GYMNASE JEMMAPES;116;;75010;QUAI DE JEMMAPES
MAIRIE DU 10E;Piscine;PISCINE CHATEAU LANDON;31;;75010;RUE DU CHATEAU LANDON
MAIRIE DU 10E;Bassin-école;BASSIN ECOLE DE LA GRANGE AUX BELLES;16;;75010;RUE GEORG FRIEDRICH HAENDEL
MAIRIE DU 11E;Conservatoire;CONSERVATOIRE MUNICIPAL CHARLES MUNCH;7;;75011;RUE DURANTI
MAIRIE DU 11E;Ecole maternelle & annexes;ECOLE MATERNELLE 19 RUE ALPHONSE BAUDIN;19;;75011;RUE ALPHONSE BAUDIN
MAIRIE DU 11E;Ecole maternelle & annexes;ECOLE MATERNELLE 2 PAS BESLAY;2;;75011;PASSAGE BESLAY
MAIRIE DU 11E;Ecole maternelle & annexes;ECOLE MATERNELLE 4 BIS RUE PRESENTATION;4;B;75011;RUE DE LA PRESENTATION
MAIRIE DU 13E;Promenade ouverte, mail planté, jardin, square;JARDINET DE LA PLACE DITALIE OUEST;8;V;75013;PLACE D' ITALIE
MAIRIE DU 13E;Promenade ouverte, mail planté, jardin, square;JARDIN DE LA RUE DE LA POTERNE DES PEUPLIERS;62;;75013;RUE DAMESME
MAIRIE DU 13E;Promenade ouverte, mail planté, jardin, square;JARDIN D'IMMEUBLES CHOISY - CAILLAUX;53;;75013;AVENUE DE CHOISY
MAIRIE DU 13E;Promenade ouverte, mail planté, jardin, square;JARDIN JEAN-CLAUDE NICOLAS FORESTIER;79;;75013;BOULEVARD KELLERMANN
MAIRIE DU 13E;Promenade ouverte, mail planté, jardin, square;SQUARE HELENE BOUCHER;2;;75013;RUE FERNAND WIDAL
MAIRIE DU 13E;Promenade ouverte, mail planté, jardin, square;SQUARE MARIE CURIE;29;;75013;BOULEVARD DE L' HOPITAL
MAIRIE DU 13E;Promenade ouverte, mail planté, jardin, square;JARDIN DE LA PLACE LOUIS ARMSTRONG;2;V;75013;PLACE LOUIS ARMSTRONG
MAIRIE DU 13E;Jardinet décoratif, plate-bande;JARDINET DU BOULEVARD MASSENA;122;;75013;BOULEVARD MASSENA
MAIRIE DU 13E;Terre-plein, jardinière;JARDINET DE LA PLACE DU DOCTEUR YERSIN;1;;75013;PLACE DU DOCTEUR YERSIN
MAIRIE DU 13E;Crèche collective;CRECHE COLLECTIVE 1 RUE EUGÈNE OUDINÉ;1;;75013;RUE EUGENE OUDINE
MAIRIE DU 13E;Crèche collective;CRECHE COLLECTIVE 101 RUE DE LA GLACIÈRE;101;;75013;RUE DE LA GLACIERE
MAIRIE DU 13E;Crèche collective;CRECHE COLLECTIVE 158 RUE DE TOLBIAC;158;;75013;RUE DE TOLBIAC
MAIRIE DU 13E;Crèche collective;CRECHE COLLECTIVE 16 SQUARE DUNOIS;16;;75013;SQUARE DUNOIS
MAIRIE DU 13E;Crèche collective;CRECHE COLLECTIVE 19 RUE JEAN FAUTRIER;19;;75013;RUE JEAN FAUTRIER
MAIRIE DU 13E;Crèche collective;CRECHE COLLECTIVE 31 RUE DUNOIS;31;;75013;RUE DUNOIS
MAIRIE DU 13E;Crèche collective;CRECHE COLLECTIVE 33B RUE DES LONGUES RAIES;33;B;75013;RUE DES LONGUES RAIES
MAIRIE DU 13E;Crèche collective;CRECHE COLLECTIVE 6 RUE BAPTISTE RENARD;6;;75013;RUE BAPTISTE RENARD
MAIRIE DU 13E;Crèche collective;CRECHE COLLECTIVE 7 RUE DU DOCTEUR VICTOR HUTINEL;7;;75013;RUE DU DOCTEUR VICTOR HUTINEL
MAIRIE DU 13E;Crèche collective;CRÈCHE COLLECTIVE C2 33 RUE DU JAVELOT;33;;75013;RUE DU JAVELOT
MAIRIE DU 13E;Halte-garderie;HALTE-GARDERIE 134 BD MASSENA;134;;75013;BOULEVARD MASSENA
MAIRIE DU 13E;Halte-garderie;HALTE-GARDERIE 15 RUE CAILLAUX;15;;75013;RUE CAILLAUX
MAIRIE DU 13E;Equipements multi-accueil;MULTI-ACCUEIL 18, RUE DU DOCTEUR MAGNAN;18;;75013;RUE DU DOCTEUR MAGNAN
MAIRIE DU 13E;Jardin d'enfants OPAC;JARDIN D'ENFANTS OPAC 3, RUE DUPUY DE LOME;3;;75013;RUE DUPUY DE LOME
MAIRIE DU 13E;Crèche familiale;CRÈCHE FAMILIALE (SECTION) 12 RUE DUMERIL;12;;75013;RUE DUMERIL
MAIRIE DU 13E;Terrain d'éducation physique;TEP DES CORDELIERES;35;;75013;RUE DES CORDELIERES
MAIRIE DU 13E;Terrain de tennis;TENNIS CHATEAU DES RENTIERS;184;;75013;RUE DU CHATEAU DES RENTIERS
MAIRIE DU 13E;Terrain de tennis;TENNIS BAUDRICOURT;115;;;RUE DE TOLBIAC
MAIRIE DU 13E;Terrain de boules;TERRAIN DE BOULES TOUR A PARACHUTES;9;;75013;AVENUE DE LA PORTE DE CHOISY
MAIRIE DU 13E;Stade;STADE BOUTROUX;1;;75013;AVENUE BOUTROUX
MAIRIE DU 13E;Gymnase;GYMNASE DU 121 RUE DE LA GLACIERE;121;;75013;RUE DE LA GLACIERE
MAIRIE DU 13E;Gymnase;GYMNASE KELLERMANN;110;;75013;BOULEVARD KELLERMANN
MAIRIE DU 13E;Gymnase;GYMNASE MARCEL CERDAN + ESPACE EUGENE OUDINE;5;b;75013;RUE EUGENE OUDINE
MAIRIE DU 13E;Salles de sports;SALLE DE SPORT BOURNEVILLE KELLERMANN;5;;75013;BOULEVARD KELLERMANN
MAIRIE DU 13E;Antenne action jeunes information;ANTENNE JEUNES FONTAINE A MULARD;13;;75013;RUE DE LA FONTAINE A MULARD
MAIRIE DU 14E;Ecole maternelle & annexes;ECOLE MATERNELLE 13 RUE OUEST;13;;75014;RUE DE L' OUEST
MAIRIE DU 14E;Ecole maternelle & annexes;ECOLE MATERNELLE 190 RUE ALESIA;190;;75014;RUE D' ALESIA
MAIRIE DU 14E;Ecole maternelle & annexes;ECOLE MATERNELLE 3 BIS RUE ALESIA;3;B;75014;RUE D' ALESIA
MAIRIE DU 14E;Ecole maternelle & annexes;ECOLE MATERNELLE 55 RUE MAURICE RIPOCHE;55;;75014;RUE MAURICE RIPOCHE
MAIRIE DU 14E;Ecole maternelle & annexes;ECOLE MATERNELLE 7 SQ ALAIN-FOURNIER;7;;75014;RUE DE LA BRIQUETERIE
MAIRIE DU 11E;Ecole maternelle & annexes;ECOLE MATERNELLE 5 CI SOUZY;5;;75011;CITÉ SOUZY
MAIRIE DU 11E;Ecole maternelle & annexes;ECOLE MATERNELLE 6 AV BOUVINES;6;;75011;AVENUE DE BOUVINES
MAIRIE DU 11E;Ecole maternelle & annexes;ECOLE MATERNELLE 6 CI VOLTAIRE;6;;75011;CITÉ VOLTAIRE
MAIRIE DU 11E;Ecole maternelle & annexes;ECOLE MATERNELLE 7 PAS PIVER;7;;75011;PASSAGE PIVER
MAIRIE DU 11E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 39 RUE ALEXANDRE DUMAS;39;;75011;RUE ALEXANDRE DUMAS
MAIRIE DU 11E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 75 BD BELLEVILLE;75;;75011;BOULEVARD DE BELLEVILLE
MAIRIE DU 11E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 17 RUE ALPHONSE BAUDIN;17;;75011;RUE ALPHONSE BAUDIN
MAIRIE DU 11E;Maison des associations, locaux associatifs;ESPACE JEAN AICARD;10;;75011;AVENUE JEAN AICARD
MAIRIE DU 11E;Promenade ouverte, mail planté, jardin, square;MAIL DE LA RUE DE LA ROQUETTE;143;;75011;RUE DE LA ROQUETTE
MAIRIE DU 11E;Promenade ouverte, mail planté, jardin, square;SQUARE DE LA FOLIE-REGNAULT;24;;75011;RUE DE LA FOLIE-REGNAULT
MAIRIE DU 11E;Promenade ouverte, mail planté, jardin, square;SQUARE GODEFROY-CAVAIGNAC;34;;75011;RUE GODEFROY CAVAIGNAC
MAIRIE DU 11E;Promenade ouverte, mail planté, jardin, square;SQUARE LOUIS MAJORELLE;28;b;75011;RUE DE LA FORGE ROYALE
MAIRIE DU 11E;Jardinet décoratif, plate-bande;JARDINET DE LA PLACE DU DOCTEUR ANTOINE BECLERE;2;V;75012;PLACE DU DOCTEUR ANTOINE BECLERE
MAIRIE DU 11E;Crèche collective;CRÈCHE COLLECTIVE 108-110, RUE SAINT MAUR;108;;75011;RUE SAINT-MAUR
MAIRIE DU 11E;Crèche collective;CRÈCHE COLLECTIVE 117, AVENUE PHILIPPE AUGUSTE;117;;75011;AVENUE PHILIPPE-AUGUSTE
MAIRIE DU 11E;Crèche collective;CRÈCHE COLLECTIVE 16, CITÉ BEAUHARNAIS;16;;75011;CITÉ BEAUHARNAIS
MAIRIE DU 11E;Crèche collective;CRÈCHE COLLECTIVE 38, RUE SAINT BERNARD;38;;75011;RUE SAINT-BERNARD
MAIRIE DU 11E;Crèche collective;CRÈCHE COLLECTIVE 56, RUE SAINT MAUR;56;;75011;RUE SAINT-MAUR
MAIRIE DU 11E;Halte-garderie;HALTE-GARDERIE 1BIS, ALLÉE VERTE;1;B;75011;ALLÉE VERTE
MAIRIE DU 16E;Ecole maternelle & annexes;ECOLE MATERNELLE 27 AV PARC DES PRINCES;27;;75016;AVENUE DU PARC DES PRINCES
MAIRIE DU 16E;Ecole maternelle & annexes;ECOLE MATERNELLE 56 RUE BOISSIERE;56;;75016;RUE BOISSIERE
MAIRIE DU 16E;Ecole maternelle & annexes;ECOLE MATERNELLE 56-58 RUE ERLANGER;58;;75016;RUE ERLANGER
MAIRIE DU 16E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 162 BD MURAT;162;;75016;BOULEVARD MURAT
MAIRIE DU 16E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 20 RUE MUSSET;20;;75016;RUE DE MUSSET
MAIRIE DU 16E;Promenade ouverte, mail planté, jardin, square;JARDIN DE L'EGLISE SAINTE-JEANNE DE CHANTAL;2;;75016;PLACE DU DOCTEUR PAUL MICHAUX
MAIRIE DU 16E;Promenade ouverte, mail planté, jardin, square;JARDIN JAN DOORNIK;27;;75016;BOULEVARD FLANDRIN
MAIRIE DU 16E;Promenade ouverte, mail planté, jardin, square;JARDIN MAURICE BARLIER;67;;75016;BOULEVARD FLANDRIN
MAIRIE DU 16E;Promenade ouverte, mail planté, jardin, square;SQUARE ALEXANDRE 1ER DE YOUGOSLAVIE;5;V;75016;PLACE DE COLOMBIE
MAIRIE DU 16E;Crèche collective;CRÈCHE COLLECTIVE 11, RUE SERGE PROKOFIEV;11;;75016;RUE SERGE PROKOFIEV
MAIRIE DU 16E;Crèche collective;CRÈCHE COLLECTIVE 128, RUE DE LONGCHAMP;128;;75016;RUE DE LONGCHAMP
MAIRIE DU 16E;Crèche collective;CRECHE COLLECTIVE 9-11 RUE ERLANGER;9;;75016;RUE ERLANGER
MAIRIE DU 16E;Halte-garderie;HALTE-GARDERIE 128, RUE DE LONGCHAMP;128;;75016;RUE DE LONGCHAMP
MAIRIE DU 16E;Terrain de boules;TERRAIN DE BOULES NIOX;2;;75016;RUE DU GENERAL NIOX
MAIRIE DU 17E;Médiathèque;BIBLIOTHEQUE-DISCOTHEQUE MUNICIPALE DES BATIGNOLLES;18;;75017;RUE DES BATIGNOLLES
MAIRIE DU 17E;Conservatoire;CONSERVATOIRE MUNICIPAL CLAUDE DEBUSSY;29;;75017;AVENUE DE VILLIERS
MAIRIE DU 17E;Conservatoire;CONSERVATOIRE MUNICIPAL SITE DE LA JONQUIERE;88;;75017;RUE DE LA JONQUIERE
MAIRIE DU 17E;Ecole maternelle & annexes;ECOLE MATERNELLE 18 RUE AMPERE;18;;75017;RUE AMPERE
MAIRIE DU 17E;Ecole maternelle & annexes;ECOLE MATERNELLE 24 RUE CHRISTINE DE PISAN;24;;75017;RUE CHRISTINE DE PISAN
MAIRIE DU 17E;Ecole maternelle & annexes;ECOLE MATERNELLE 48 RUE SAUSSURE;48;;75017;RUE DE SAUSSURE
MAIRIE DU 17E;Ecole maternelle & annexes;ECOLE MATERNELLE 56 RUE BAYEN;56;;75017;RUE BAYEN
MAIRIE DU 17E;Ecole maternelle & annexes;ECOLE MATERNELLE 61 CI FLEURS;61;;75017;CITE DES FLEURS
MAIRIE DU 17E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 42 RUE EPINETTES;42;;75017;RUE DES EPINETTES
MAIRIE DU 17E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 16 RUE LAUGIER;16;;75017;RUE LAUGIER
MAIRIE DU 17E;Ecole polyvalente;ECOLE POLYVALENTE 5 RUE MARGUERITE LONG;5;;75017;RUE MARGUERITE LONG
MAIRIE DU 17E;Terrain de boules;TERRAIN DE BOULES BOULEVARD DE REIMS;29;;75017;BOULEVARD DE REIMS
MAIRIE DU 17E;Promenade ouverte, mail planté, jardin, square;JARDIN MARGUERITE LONG;2;;75017;ALLEE DU GENERAL KOENIG
MAIRIE DU 18E;Ecole polyvalente;ECOLE POLYVALENTE 3 RUE MAURICE GENEVOIX;3;;75018;RUE MAURICE GENEVOIX
MAIRIE DU 18E;Ecole polyvalente;ECOLE POLYVALENTE 14 RUE SIMPLON;14;;75018;RUE DU SIMPLON
MAIRIE DU 18E;Mairie d'arrondissement;MAIRIE DU 18E ARRONDISSEMENT;1;;75018;PLACE JULES JOFFRIN
MAIRIE DU 18E;Promenade ouverte, mail planté, jardin, square;SQUARE DE JESSAINT;36;V;75018;BOULEVARD DE LA CHAPELLE
MAIRIE DU 18E;Promenade ouverte, mail planté, jardin, square;SQUARE DE LA PLACE CONSTANTIN PECQUEUR;1;W;75018;PLACE CONSTANTIN PECQUEUR
MAIRIE DU 18E;Promenade ouverte, mail planté, jardin, square;SQUARE MARCEL SEMBAT;1;;75018;RUE FREDERIC SCHNEIDER
MAIRIE DU 18E;Terre-plein, jardinière;JARDIN DE L'ALLEE DES BROUILLARDS;1;;75018;ALLEE DES BROUILLARDS
MAIRIE DU 18E;Terre-plein, jardinière;JARDINIERE DE LA RUE POLONCEAU;47;;75018;RUE POLONCEAU
MAIRIE DU 18E;Terre-plein, jardinière;JARDINIERES DE LA RUE MARCADET;144;;75018;RUE MARCADET
MAIRIE DU 18E;Crèche collective;CRÈCHE COLLECTIVE 15, RUE RICHOMME;15;;75018;RUE RICHOMME
MAIRIE DU 18E;Crèche collective;CRÈCHE COLLECTIVE 83, RUE MARCADET;83;;75018;RUE MARCADET
MAIRIE DU 19E;Halte-garderie;HALTE-GARDERIE 36 BIS, QUAI DE LA LOIRE;36;B;75019;QUAI DE LA LOIRE
MAIRIE DU 19E;Halte-garderie;HALTE-GARDERIE 5-7, PLACE ARMAND CARREL - MAIRIE 19E;5;;75019;PLACE ARMAND CARREL
MAIRIE DU 19E;Halte-garderie;HALTE-GARDERIE 7 BIS, RUE BOURET;7;B;75019;RUE BOURET
MAIRIE DU 19E;Jardin d'enfants OPAC;JARDIN D'ENFANTS OPAC 14 BIS, AVENUE MATHURIN MOREAU;14;B;75019;AVENUE MATHURIN MOREAU
MAIRIE DU 19E;Jardin d'enfants OPAC;JARDIN D'ENFANTS OPAC 24, RUE ALPHONSE KARR;24;;75019;RUE ALPHONSE KARR
MAIRIE DU 19E;Terrain d'éducation physique;TEP DE LA PORTE DE CHAUMONT;22;;75019;AVENUE DE LA PORTE CHAUMONT
MAIRIE DU 19E;Centre d'animation;CENTRE D'ANIMATION CURIAL;90;;75019;RUE CURIAL
MAIRIE DU 19E;Centre d'animation;CENTRE D'ANIMATION MATHIS;15;;75019;RUE MATHIS
MAIRIE DU 19E;Centre d'animation;CENTRE D'ANIMATION REBEVAL;36;;75019;RUE REBEVAL
MAIRIE DU 20E;Ecole maternelle & annexes;ECOLE MATERNELLE 12 RUE BRETONNEAU;12;;75020;RUE BRETONNEAU
MAIRIE DU 20E;Ecole maternelle & annexes;ECOLE MATERNELLE 12 RUE FONTARABIE;12;;75020;RUE DE FONTARABIE
MAIRIE DU 20E;Ecole maternelle & annexes;ECOLE MATERNELLE 18 RUE CLOS;18;;75020;RUE DU CLOS
MAIRIE DU 20E;Ecole maternelle & annexes;ECOLE MATERNELLE 31 RUE MARAICHERS;31;;75020;RUE DES MARAICHERS
MAIRIE DU 14E;Promenade ouverte, mail planté, jardin, square;JARDIN DU MOULIN DES TROIS CORNETS;6;;75014;RUE RAYMOND LOSSERAND
MAIRIE DU 14E;Promenade ouverte, mail planté, jardin, square;SQUARE GASTON BATY;1;;75014;RUE JOLIVET
MAIRIE DU 14E;Promenade ouverte, mail planté, jardin, square;SQUARE JULIA BARTET;1;;75014;RUE JULIA BARTET
MAIRIE DU 14E;Promenade ouverte, mail planté, jardin, square;SQUARE OLIVIER NOYER - LEONIDAS;5;;75014;RUE LEONIDAS
MAIRIE DU 14E;Jardinet décoratif, plate-bande;PLATE-BANDE DE LA RUE VICTOR SCHOELCHER;8;;75014;RUE VICTOR SCHOELCHER
MAIRIE DU 14E;Terre-plein, jardinière;JARDINIERE RUE DE GERGOVIE;1;;75014;RUE DE GERGOVIE
MAIRIE DU 14E;Talus planté;TALUS DE LA ZAC ALESIA MONTSOURIS;;;75014;AVENUE RENE COTY
MAIRIE DU 14E;Crèche collective;CRÈCHE COLLECTIVE 10, RUE DELBET;10;;75014;RUE DELBET
MAIRIE DU 14E;Crèche collective;CRÈCHE COLLECTIVE 14, RUE AUGUSTE CAIN;14;;75014;RUE AUGUSTE CAIN
MAIRIE DU 14E;Crèche collective;HALTE-CRÈCHE 28, RUE BROUSSAIS;28;;75014;RUE BROUSSAIS
MAIRIE DU 14E;Halte-garderie;HALTE-GARDERIE 28, RUE BROUSSAIS;28;;75014;RUE BROUSSAIS
MAIRIE DU 14E;Piscine;PISCINE MUNICIPALE DE L'ASPIRANT DUNAND;20;;75014;RUE SAILLARD
MAIRIE DU 14E;Centre d'animation;CENTRE D'ANIMATION GAREF OCEANO-GRAPHIQUE;26;;75014;ALLEE DU CHEF D'ESCADRON DE GUILLEBON
MAIRIE DU 14E;Centre d'animation;CENTRE D'ANIMATION VERCINGETORIX;181;;75014;RUE VERCINGETORIX
MAIRIE DU 15E;Médiathèque;BIBLIOTHEQUE-DISCOTHEQUE-VIDEOTHEQUE MUNICIPALE BEAUGRENELLE;36;;75015;RUE EMERIAU
MAIRIE DU 15E;Médiathèque;BIBLIOTHEQUE-MEDIATHEQUE MARGUERITE YOURCENAR;41;;75015;RUE D' ALLERAY
MAIRIE DU 15E;Ecole maternelle & annexes;ECOLE MATERNELLE 16 RUE EMERIAU;16;;75015;RUE EMERIAU
MAIRIE DU 15E;Ecole maternelle & annexes;ECOLE MATERNELLE 22 RUE SEXTIUS MICHEL;22;;75015;RUE SEXTIUS MICHEL
MAIRIE DU 15E;Ecole maternelle & annexes;ECOLE MATERNELLE 40 RUE MORILLONS;40;;75015;RUE DES MORILLONS
MAIRIE DU 15E;Ecole maternelle & annexes;ECOLE MATERNELLE 42 RUE ALLERAY;42;;75015;RUE D' ALLERAY
MAIRIE DU 15E;Ecole maternelle & annexes;ECOLE MATERNELLE 5 AV PORTE BRANCION;5;;75015;AVENUE DE LA PORTE BRANCION
MAIRIE DU 15E;Ecole maternelle & annexes;ECOLE MATERNELLE 95 RUE BALARD;95;;75015;RUE BALARD
MAIRIE DU 15E;Ecole maternelle & annexes;ECOLE MATERNELLE A 33 RUE MIOLLIS;33;;75015;RUE MIOLLIS
MAIRIE DU 15E;Ecole maternelle & annexes;ECOLE MATERNELLE B 83 RUE MADEMOISELLE;83;;75015;RUE MADEMOISELLE
MAIRIE DU 15E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 33 BIS RUE MIOLLIS;33;B;75015;RUE MIOLLIS
MAIRIE DU 15E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE A 35 RUE AMIRAL ROUSSIN;35;;75015;RUE DE L' AMIRAL ROUSSIN
MAIRIE DU 15E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE B 3 PL CARDINAL AMETTE;3;;75015;PLACE DU CARDINAL AMETTE
MAIRIE DU 15E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE (ANNEXE) 20 RUE DE LA SAÏDA;20;;75015;RUE DE LA SAIDA
MAIRIE DU 15E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 197 RUE SAINT-CHARLES;197;;75015;RUE SAINT-CHARLES
MAIRIE DU 15E;Annexe de Mairie d'arrondissement;MAIRIE D'ARRONDISSEMENT 15E (ANNEXE) LECOURBE;154;;75015;RUE LECOURBE
MAIRIE DU 15E;Annexe de Mairie d'arrondissement;MAIRIE D'ARRONDISSEMENT (ANNEXE) 15E VIOLET;69;;75015;RUE VIOLET
MAIRIE DU 15E;Promenade ouverte, mail planté, jardin, square;JARDIN ALLERAY - PROCESSION;79;;75015;RUE D' ALLERAY
MAIRIE DU 15E;Promenade ouverte, mail planté, jardin, square;SQUARE BRANCION;5;;75015;AVENUE DE LA PORTE BRANCION
MAIRIE DU 15E;Promenade ouverte, mail planté, jardin, square;JARDIN DURANTON;1;;75015;RUE DURANTON
MAIRIE DU 15E;Promenade ouverte, mail planté, jardin, square;SQUARE ALLERAY - SAINT-AMAND;90;;75015;RUE D' ALLERAY
MAIRIE DU 15E;Promenade ouverte, mail planté, jardin, square;SQUARE BELA BARTOK;26;;75015;PLACE DE BRAZZAVILLE
MAIRIE DU 15E;Promenade ouverte, mail planté, jardin, square;SQUARE DE LA PLACE ADOLPHE CHERIOUX;260;;75015;RUE DE VAUGIRARD
MAIRIE DU 15E;Promenade ouverte, mail planté, jardin, square;SQUARE DE LA PLACE ETIENNE PERNET;30;;75015;PLACE ETIENNE PERNET
MAIRIE DU 15E;Promenade ouverte, mail planté, jardin, square;SQUARE CLOS FEUQUIERES - DESNOUETTES;30;;75015;RUE DESNOUETTES
MAIRIE DU 15E;Promenade ouverte, mail planté, jardin, square;SQUARE GARIBALDI;141;;75015;BOULEVARD DE GRENELLE
MAIRIE DU 15E;Promenade ouverte, mail planté, jardin, square;SQUARE MARIN LA MESLEE;92;;75015;RUE DESNOUETTES
MAIRIE DU 15E;Promenade ouverte, mail planté, jardin, square;SQUARE NICOLE DE HAUTECLOCQUE;23;;75015;RUE DESAIX
MAIRIE DU 15E;Promenade ouverte, mail planté, jardin, square;SQUARE PABLO CASALS;41;;75015;RUE EMERIAU
MAIRIE DU 15E;Promenade ouverte, mail planté, jardin, square;SQUARE RUE DES PERICHAUX;123;;75015;BOULEVARD LEFEBVRE
MAIRIE DU 15E;Promenade ouverte, mail planté, jardin, square;SQUARE SAINT-LAMBERT;2;;75015;RUE JEAN FORMIGE
MAIRIE DU 15E;Jardinet décoratif, plate-bande;JARDINET DE LA MAISON COMMUNALE;69;;75015;RUE VIOLET
MAIRIE DU 15E;Crèche collective;CRÈCHE COLLECTIVE 10, VILLA FRÉDÉRIC MISTRAL;296;;75015;RUE LECOURBE
MAIRIE DU 15E;Crèche collective;MINI CRÈCHE 193 QUATER, RUE SAINT CHARLES;193;Q;75015;RUE SAINT-CHARLES
MAIRIE DU 15E;Crèche collective;CRÈCHE COLLECTIVE 31, RUE SANTOS DUMONT;31;;75015;RUE SANTOS-DUMONT
MAIRIE DU 15E;Crèche collective;CRÈCHE COLLECTIVE 379 BIS, RUE DE VAUGIRARD;379;B;75015;RUE DE VAUGIRARD
MAIRIE DU 15E;Crèche collective;CRÈCHE COLLECTIVE 33, RUE LACORDAIRE;31;;75015;RUE LACORDAIRE
MAIRIE DU 15E;Crèche collective;CRÈCHE COLLECTIVE 141, RUE DE LA CONVENTION;141;;75015;RUE DE LA CONVENTION
MAIRIE DU 15E;Halte-garderie;HALTE-GARDERIE 25, ALLÉE DU CAPITAINE DRONNE;25;;75015;ALLEE DU CAPITAINE DRONNE
MAIRIE DU 15E;Equipements multi-accueil;MULTI-ACCUEIL 152 BOULEVARD DE GRENELLE;152;;;BOULEVARD DE GRENELLE
MAIRIE DU 15E;Terrain d'éducation physique;TEP SABLONNIERE;62;;75015;RUE CAMBRONNE
MAIRIE DU 15E;Gymnase;GYMNASE DUPLEIX;28;;75015;RUE EDGAR FAURE
MAIRIE DU 15E;Piscine;PISCINE DE LA PORTE DE LA PLAINE;13;;75015;RUE DU GENERAL GUILLAUMAT
MAIRIE DU 16E;Conservatoire;CONSERVATOIRE MUNICIPAL FRANCIS POULENC;11;;75016;RUE JEAN DE LA FONTAINE
MAIRIE DU 16E;Ecole maternelle & annexes;ECOLE MATERNELLE 38 RUE PERCHAMPS;38;;75016;RUE DES PERCHAMPS
MAIRIE DU 16E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 130 RUE LONGCHAMP;130;;75016;RUE DE LONGCHAMP
MAIRIE DU 16E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 15 BIS RUE SAINT-DIDIER;15;B;75016;RUE SAINT-DIDIER
MAIRIE DU 16E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 17 RUE BOILEAU;17;;75016;RUE BOILEAU
MAIRIE DU 16E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 21 RUE HAMELIN;21;;75016;RUE AMIRAL HAMELIN
MAIRIE DU 16E;Ecole polyvalente;ECOLE POLYVALENTE 4 RUE DECAMPS;4;;75016;RUE DECAMPS
MAIRIE DU 16E;Mairie d'arrondissement;MAIRIE DU 16E ARRONDISSEMENT;71;;75016;AVENUE HENRI MARTIN
MAIRIE DU 16E;Promenade ouverte, mail planté, jardin, square;SQUARE DU TCHAD;8;;75016;AVENUE DU GENERAL SARRAIL
MAIRIE DU 16E;Promenade ouverte, mail planté, jardin, square;SQUARE LAMARTINE;3;X;75016;SQUARE LAMARTINE
MAIRIE DU 16E;Promenade ouverte, mail planté, jardin, square;SQUARE ROGER COQUOIN;14;;75016;AVENUE FERDINAND BUISSON
