idZone,nameZone,idQuartier,piece,epoque,type,annee,ref,refmin,refmaj
7,Saint-Thomas-d'Aquin,25,3 pièces,avant 1946,Meublée,2016,29.7,20.8,35.6
7,Invalides,26,3 pièces,avant 1946,Meublée,2016,29.7,20.8,35.6
7,Ecole-Militaire,27,3 pièces,avant 1946,Meublée,2016,29.7,20.8,35.6
7,Gros-Caillou,28,3 pièces,avant 1946,Meublée,2016,29.7,20.8,35.6
1,St-Germain-l'Auxerrois,1,3 pièces,avant 1946,Meublée,2016,28.2,19.7,33.8
1,Palais-Royal,3,3 pièces,avant 1946,Meublée,2016,28.2,19.7,33.8
1,Place-Vendôme,4,3 pièces,avant 1946,Meublée,2016,28.2,19.7,33.8
2,Gaillon,5,3 pièces,avant 1946,Meublée,2016,28.2,19.7,33.8
4,Saint-Merri,13,3 pièces,avant 1946,Meublée,2016,28.2,19.7,33.8
4,Arsenal,15,3 pièces,avant 1946,Meublée,2016,28.2,19.7,33.8
4,Notre-Dame,16,3 pièces,avant 1946,Meublée,2016,28.2,19.7,33.8
6,Monnaie,21,3 pièces,avant 1946,Meublée,2016,28.2,19.7,33.8
6,Odeon,22,3 pièces,avant 1946,Meublée,2016,28.2,19.7,33.8
6,Saint-Germain-des-Près,24,3 pièces,avant 1946,Meublée,2016,28.2,19.7,33.8
8,Champs-Elysés,29,3 pièces,avant 1946,Meublée,2016,28.2,19.7,33.8
8,Faubourg-du-Roule,30,3 pièces,avant 1946,Meublée,2016,28.2,19.7,33.8
8,Madeleine,31,3 pièces,avant 1946,Meublée,2016,28.2,19.7,33.8
8,Chaussée d'Antin,34,3 pièces,avant 1946,Meublée,2016,28.2,19.7,33.8
8,Europe,32,3 pièces,avant 1946,Meublée,2016,27.1,19.0,32.5
16,Muette,62,3 pièces,avant 1946,Meublée,2016,27.1,19.0,32.5
16,Porte-Dauphine,63,3 pièces,avant 1946,Meublée,2016,27.1,19.0,32.5
16,Chaillot,64,3 pièces,avant 1946,Meublée,2016,27.1,19.0,32.5
2,Vivienne,6,3 pièces,avant 1946,Meublée,2016,27.2,19.0,32.6
4,Mail,7,3 pièces,avant 1946,Meublée,2016,27.2,19.0,32.6
2,Bonne-Nouvelle,8,3 pièces,avant 1946,Meublée,2016,27.2,19.0,32.6
3,Arts-et-Metiers,9,3 pièces,avant 1946,Meublée,2016,27.2,19.0,32.6
3,Enfants-Rouges,10,3 pièces,avant 1946,Meublée,2016,27.2,19.0,32.6
3,Archives,11,3 pièces,avant 1946,Meublée,2016,27.2,19.0,32.6
4,Sainte-Avoie,12,3 pièces,avant 1946,Meublée,2016,27.2,19.0,32.6
4,Saint-Gervais,14,3 pièces,avant 1946,Meublée,2016,27.2,19.0,32.6
5,Saint-Victor,17,3 pièces,avant 1946,Meublée,2016,27.2,19.0,32.6
5,Val-de-Grace,19,3 pièces,avant 1946,Meublée,2016,27.2,19.0,32.6
5,Sorbonne,20,3 pièces,avant 1946,Meublée,2016,27.2,19.0,32.6
4,Halles,2,3 pièces,avant 1946,Meublée,2016,25.0,17.5,30.0
9,Saint-Georges,33,3 pièces,avant 1946,Meublée,2016,25.0,17.5,30.0
9,Faubourg-Montmartre,35,3 pièces,avant 1946,Meublée,2016,25.0,17.5,30.0
9,Rochechouart,36,3 pièces,avant 1946,Meublée,2016,25.0,17.5,30.0
10,Saint-Vincent-de-Paul,37,3 pièces,avant 1946,Meublée,2016,25.0,17.5,30.0
10,Porte-Saint-Denis,38,3 pièces,avant 1946,Meublée,2016,25.0,17.5,30.0
5,Croulebarbe,52,3 pièces,avant 1946,Meublée,2016,25.0,17.5,30.0
14,Montparnasse,53,3 pièces,avant 1946,Meublée,2016,25.0,17.5,30.0
15,Necker,58,3 pièces,avant 1946,Meublée,2016,25.9,18.1,31.1
17,Ternes,65,3 pièces,avant 1946,Meublée,2016,25.9,18.1,31.1
16,Plaine de Monceau,66,3 pièces,avant 1946,Meublée,2016,25.9,18.1,31.1
15,Grenelle,59,3 pièces,avant 1946,Meublée,2016,24.5,17.2,29.4
15,Javel,60,3 pièces,avant 1946,Meublée,2016,24.5,17.2,29.4
16,Auteuil,61,3 pièces,avant 1946,Meublée,2016,24.5,17.2,29.4
15,Saint-Lambert,57,3 pièces,avant 1946,Meublée,2016,24.5,17.2,29.4
12,Picpus,46,3 pièces,avant 1946,Meublée,2016,22.7,15.9,27.2
18,Grandes-Carrières,69,3 pièces,avant 1946,Meublée,2016,22.7,15.9,27.2
18,Clignancourt,70,3 pièces,avant 1946,Meublée,2016,22.7,15.9,27.2
5,Jardin-des-Plantes,18,3 pièces,avant 1946,Meublée,2016,24.3,17.0,29.2
11,Saint-Ambroise,42,3 pièces,avant 1946,Meublée,2016,24.3,17.0,29.2
11,Sainte-Marguerite,44,3 pièces,avant 1946,Meublée,2016,24.3,17.0,29.2
13,Salpétrière,49,3 pièces,avant 1946,Meublée,2016,24.3,17.0,29.2
14,Petit-Montrouge,55,3 pièces,avant 1946,Meublée,2016,24.3,17.0,29.2
17,Batignolles,67,3 pièces,avant 1946,Meublée,2016,24.3,17.0,29.2
10,Porte-Saint-Martin,39,3 pièces,avant 1946,Meublée,2016,24.6,17.2,29.5
10,Hôpital-Saint-Louis,40,3 pièces,avant 1946,Meublée,2016,24.6,17.2,29.5
11,Folie-Méricourt,41,3 pièces,avant 1946,Meublée,2016,24.6,17.2,29.5
11,Roquette,43,3 pièces,avant 1946,Meublée,2016,24.6,17.2,29.5
12,Quinze-Vingts,48,3 pièces,avant 1946,Meublée,2016,24.6,17.2,29.5
14,Parc-de-Montsouris,54,3 pièces,avant 1946,Meublée,2016,24.6,17.2,29.5
17,Epinettes,68,3 pièces,avant 1946,Meublée,2016,24.6,17.2,29.5
18,Goutte-d'Or,71,3 pièces,avant 1946,Meublée,2016,24.6,17.2,29.5
20,Belleville,77,3 pièces,avant 1946,Meublée,2016,24.6,17.2,29.5
13,Maison-Blanche,51,3 pièces,avant 1946,Meublée,2016,24.0,16.8,28.8
14,Plaisance,56,3 pièces,avant 1946,Meublée,2016,24.0,16.8,28.8
13,Gare,50,3 pièces,avant 1946,Meublée,2016,22.8,16.0,27.4
18,La Chapelle,72,3 pièces,avant 1946,Meublée,2016,22.8,16.0,27.4
20,Villette,73,3 pièces,avant 1946,Meublée,2016,22.8,16.0,27.4
19,Pont-de-Flandre,74,3 pièces,avant 1946,Meublée,2016,22.8,16.0,27.4
19,Amérique,75,3 pièces,avant 1946,Meublée,2016,22.8,16.0,27.4
20,Saint-Fargeau,78,3 pièces,avant 1946,Meublée,2016,22.8,16.0,27.4
11,Charonne,80,3 pièces,avant 1946,Meublée,2016,22.8,16.0,27.4
12,Bel-Air,45,3 pièces,avant 1946,Meublée,2016,21.5,15.1,25.8
12,Bercy,47,3 pièces,avant 1946,Meublée,2016,21.5,15.1,25.8
19,Combat,76,3 pièces,avant 1946,Meublée,2016,21.5,15.1,25.8
20,Père-Lachaise,79,3 pièces,avant 1946,Meublée,2016,21.5,15.1,25.8
6,Notre-Dame-des-Champs,23,3 pièces,1946-1970,Non meublée,2015,24.4,17.1,29.3
7,Saint-Thomas-d'Aquin,25,3 pièces,1946-1970,Non meublée,2015,24.4,17.1,29.3
7,Invalides,26,3 pièces,1946-1970,Non meublée,2015,24.4,17.1,29.3
7,Ecole-Militaire,27,3 pièces,1946-1970,Non meublée,2015,24.4,17.1,29.3
7,Gros-Caillou,28,3 pièces,1946-1970,Non meublée,2015,24.4,17.1,29.3
1,St-Germain-l'Auxerrois,1,3 pièces,1946-1970,Non meublée,2015,21.3,14.9,25.6
1,Palais-Royal,3,3 pièces,1946-1970,Non meublée,2015,21.3,14.9,25.6
1,Place-Vendôme,4,3 pièces,1946-1970,Non meublée,2015,21.3,14.9,25.6
2,Gaillon,5,3 pièces,1946-1970,Non meublée,2015,21.3,14.9,25.6
4,Saint-Merri,13,3 pièces,1946-1970,Non meublée,2015,21.3,14.9,25.6
4,Arsenal,15,3 pièces,1946-1970,Non meublée,2015,21.3,14.9,25.6
4,Notre-Dame,16,3 pièces,1946-1970,Non meublée,2015,21.3,14.9,25.6
6,Monnaie,21,3 pièces,1946-1970,Non meublée,2015,21.3,14.9,25.6
6,Odeon,22,3 pièces,1946-1970,Non meublée,2015,21.3,14.9,25.6
6,Saint-Germain-des-Près,24,3 pièces,1946-1970,Non meublée,2015,21.3,14.9,25.6
8,Champs-Elysés,29,3 pièces,1946-1970,Non meublée,2015,21.3,14.9,25.6
8,Faubourg-du-Roule,30,3 pièces,1946-1970,Non meublée,2015,21.3,14.9,25.6
8,Madeleine,31,3 pièces,1946-1970,Non meublée,2015,21.3,14.9,25.6
8,Chaussée d'Antin,34,3 pièces,1946-1970,Non meublée,2015,21.3,14.9,25.6
8,Europe,32,3 pièces,1946-1970,Non meublée,2015,23.1,16.2,27.7
16,Muette,62,3 pièces,1946-1970,Non meublée,2015,23.1,16.2,27.7
16,Porte-Dauphine,63,3 pièces,1946-1970,Non meublée,2015,23.1,16.2,27.7
16,Chaillot,64,3 pièces,1946-1970,Non meublée,2015,23.1,16.2,27.7
2,Vivienne,6,3 pièces,1946-1970,Non meublée,2015,20.8,14.6,25.0
4,Mail,7,3 pièces,1946-1970,Non meublée,2015,20.8,14.6,25.0
2,Bonne-Nouvelle,8,3 pièces,1946-1970,Non meublée,2015,20.8,14.6,25.0
3,Arts-et-Metiers,9,3 pièces,1946-1970,Non meublée,2015,20.8,14.6,25.0
3,Enfants-Rouges,10,3 pièces,1946-1970,Non meublée,2015,20.8,14.6,25.0
3,Archives,11,3 pièces,1946-1970,Non meublée,2015,20.8,14.6,25.0
4,Sainte-Avoie,12,3 pièces,1946-1970,Non meublée,2015,20.8,14.6,25.0
4,Saint-Gervais,14,3 pièces,1946-1970,Non meublée,2015,20.8,14.6,25.0
5,Saint-Victor,17,3 pièces,1946-1970,Non meublée,2015,20.8,14.6,25.0
5,Val-de-Grace,19,3 pièces,1946-1970,Non meublée,2015,20.8,14.6,25.0
5,Sorbonne,20,3 pièces,1946-1970,Non meublée,2015,20.8,14.6,25.0
4,Halles,2,3 pièces,1946-1970,Non meublée,2015,20.7,14.5,24.8
9,Saint-Georges,33,3 pièces,1946-1970,Non meublée,2015,20.7,14.5,24.8
9,Faubourg-Montmartre,35,3 pièces,1946-1970,Non meublée,2015,20.7,14.5,24.8
9,Rochechouart,36,3 pièces,1946-1970,Non meublée,2015,20.7,14.5,24.8
10,Saint-Vincent-de-Paul,37,3 pièces,1946-1970,Non meublée,2015,20.7,14.5,24.8
10,Porte-Saint-Denis,38,3 pièces,1946-1970,Non meublée,2015,20.7,14.5,24.8
5,Croulebarbe,52,3 pièces,1946-1970,Non meublée,2015,20.7,14.5,24.8
14,Montparnasse,53,3 pièces,1946-1970,Non meublée,2015,20.7,14.5,24.8
15,Necker,58,3 pièces,1946-1970,Non meublée,2015,20.9,14.6,25.1
17,Ternes,65,3 pièces,1946-1970,Non meublée,2015,20.9,14.6,25.1
16,Plaine de Monceau,66,3 pièces,1946-1970,Non meublée,2015,20.9,14.6,25.1
15,Grenelle,59,3 pièces,1946-1970,Non meublée,2015,22.2,15.5,26.6
15,Javel,60,3 pièces,1946-1970,Non meublée,2015,22.2,15.5,26.6
16,Auteuil,61,3 pièces,1946-1970,Non meublée,2015,22.2,15.5,26.6
15,Saint-Lambert,57,3 pièces,1946-1970,Non meublée,2015,21.5,15.1,25.8
12,Picpus,46,3 pièces,1946-1970,Non meublée,2015,18.9,13.2,22.7
18,Grandes-Carrières,69,3 pièces,1946-1970,Non meublée,2015,18.9,13.2,22.7
18,Clignancourt,70,3 pièces,1946-1970,Non meublée,2015,18.9,13.2,22.7
5,Jardin-des-Plantes,18,3 pièces,1946-1970,Non meublée,2015,21.0,14.7,25.2
11,Saint-Ambroise,42,3 pièces,1946-1970,Non meublée,2015,21.0,14.7,25.2
11,Sainte-Marguerite,44,3 pièces,1946-1970,Non meublée,2015,21.0,14.7,25.2
13,Salpétrière,49,3 pièces,1946-1970,Non meublée,2015,21.0,14.7,25.2
14,Petit-Montrouge,55,3 pièces,1946-1970,Non meublée,2015,21.0,14.7,25.2
17,Batignolles,67,3 pièces,1946-1970,Non meublée,2015,21.0,14.7,25.2
10,Porte-Saint-Martin,39,3 pièces,1946-1970,Non meublée,2015,18.3,12.8,22.0
10,Hôpital-Saint-Louis,40,3 pièces,1946-1970,Non meublée,2015,18.3,12.8,22.0
11,Folie-Méricourt,41,3 pièces,1946-1970,Non meublée,2015,18.3,12.8,22.0
11,Roquette,43,3 pièces,1946-1970,Non meublée,2015,18.3,12.8,22.0
12,Quinze-Vingts,48,3 pièces,1946-1970,Non meublée,2015,18.3,12.8,22.0
14,Parc-de-Montsouris,54,3 pièces,1946-1970,Non meublée,2015,18.3,12.8,22.0
17,Epinettes,68,3 pièces,1946-1970,Non meublée,2015,18.3,12.8,22.0
18,Goutte-d'Or,71,3 pièces,1946-1970,Non meublée,2015,18.3,12.8,22.0
20,Belleville,77,3 pièces,1946-1970,Non meublée,2015,18.3,12.8,22.0
13,Maison-Blanche,51,3 pièces,1946-1970,Non meublée,2015,21.4,15.0,25.7
14,Plaisance,56,3 pièces,1946-1970,Non meublée,2015,21.4,15.0,25.7
13,Gare,50,3 pièces,1946-1970,Non meublée,2015,15.2,10.6,18.2
18,La Chapelle,72,3 pièces,1946-1970,Non meublée,2015,15.2,10.6,18.2
20,Villette,73,3 pièces,1946-1970,Non meublée,2015,15.2,10.6,18.2
19,Pont-de-Flandre,74,3 pièces,1946-1970,Non meublée,2015,15.2,10.6,18.2
19,Amérique,75,3 pièces,1946-1970,Non meublée,2015,15.2,10.6,18.2
20,Saint-Fargeau,78,3 pièces,1946-1970,Non meublée,2015,15.2,10.6,18.2
11,Charonne,80,3 pièces,1946-1970,Non meublée,2015,15.2,10.6,18.2
12,Bel-Air,45,3 pièces,1946-1970,Non meublée,2015,18.1,12.7,21.7
12,Bercy,47,3 pièces,1946-1970,Non meublée,2015,18.1,12.7,21.7
19,Combat,76,3 pièces,1946-1970,Non meublée,2015,18.1,12.7,21.7
20,Père-Lachaise,79,3 pièces,1946-1970,Non meublée,2015,18.1,12.7,21.7
6,Notre-Dame-des-Champs,23,3 pièces,1946-1970,Non meublée,2016,24.5,17.2,29.4
7,Saint-Thomas-d'Aquin,25,3 pièces,1946-1970,Non meublée,2016,24.5,17.2,29.4
7,Invalides,26,3 pièces,1946-1970,Non meublée,2016,24.5,17.2,29.4
7,Ecole-Militaire,27,3 pièces,1946-1970,Non meublée,2016,24.5,17.2,29.4
7,Gros-Caillou,28,3 pièces,1946-1970,Non meublée,2016,24.5,17.2,29.4
1,St-Germain-l'Auxerrois,1,3 pièces,1946-1970,Non meublée,2016,21.4,15.0,25.7
1,Palais-Royal,3,3 pièces,1946-1970,Non meublée,2016,21.4,15.0,25.7
1,Place-Vendôme,4,3 pièces,1946-1970,Non meublée,2016,21.4,15.0,25.7
2,Gaillon,5,3 pièces,1946-1970,Non meublée,2016,21.4,15.0,25.7
4,Saint-Merri,13,3 pièces,1946-1970,Non meublée,2016,21.4,15.0,25.7
4,Arsenal,15,3 pièces,1946-1970,Non meublée,2016,21.4,15.0,25.7
4,Notre-Dame,16,3 pièces,1946-1970,Non meublée,2016,21.4,15.0,25.7
6,Monnaie,21,3 pièces,1946-1970,Non meublée,2016,21.4,15.0,25.7
6,Odeon,22,3 pièces,1946-1970,Non meublée,2016,21.4,15.0,25.7
6,Saint-Germain-des-Près,24,3 pièces,1946-1970,Non meublée,2016,21.4,15.0,25.7
8,Champs-Elysés,29,3 pièces,1946-1970,Non meublée,2016,21.4,15.0,25.7
8,Faubourg-du-Roule,30,3 pièces,1946-1970,Non meublée,2016,21.4,15.0,25.7
8,Madeleine,31,3 pièces,1946-1970,Non meublée,2016,21.4,15.0,25.7
8,Chaussée d'Antin,34,3 pièces,1946-1970,Non meublée,2016,21.4,15.0,25.7
8,Europe,32,3 pièces,1946-1970,Non meublée,2016,23.1,16.2,27.7
16,Muette,62,3 pièces,1946-1970,Non meublée,2016,23.1,16.2,27.7
16,Porte-Dauphine,63,3 pièces,1946-1970,Non meublée,2016,23.1,16.2,27.7
16,Chaillot,64,3 pièces,1946-1970,Non meublée,2016,23.1,16.2,27.7
2,Vivienne,6,3 pièces,1946-1970,Non meublée,2016,20.8,14.6,25.0
4,Mail,7,3 pièces,1946-1970,Non meublée,2016,20.8,14.6,25.0
2,Bonne-Nouvelle,8,3 pièces,1946-1970,Non meublée,2016,20.8,14.6,25.0
3,Arts-et-Metiers,9,3 pièces,1946-1970,Non meublée,2016,20.8,14.6,25.0
3,Enfants-Rouges,10,3 pièces,1946-1970,Non meublée,2016,20.8,14.6,25.0
3,Archives,11,3 pièces,1946-1970,Non meublée,2016,20.8,14.6,25.0
4,Sainte-Avoie,12,3 pièces,1946-1970,Non meublée,2016,20.8,14.6,25.0
4,Saint-Gervais,14,3 pièces,1946-1970,Non meublée,2016,20.8,14.6,25.0
5,Saint-Victor,17,3 pièces,1946-1970,Non meublée,2016,20.8,14.6,25.0
5,Val-de-Grace,19,3 pièces,1946-1970,Non meublée,2016,20.8,14.6,25.0
5,Sorbonne,20,3 pièces,1946-1970,Non meublée,2016,20.8,14.6,25.0
4,Halles,2,3 pièces,1946-1970,Non meublée,2016,20.8,14.6,25.0
9,Saint-Georges,33,3 pièces,1946-1970,Non meublée,2016,20.8,14.6,25.0
9,Faubourg-Montmartre,35,3 pièces,1946-1970,Non meublée,2016,20.8,14.6,25.0
9,Rochechouart,36,3 pièces,1946-1970,Non meublée,2016,20.8,14.6,25.0
10,Saint-Vincent-de-Paul,37,3 pièces,1946-1970,Non meublée,2016,20.8,14.6,25.0
10,Porte-Saint-Denis,38,3 pièces,1946-1970,Non meublée,2016,20.8,14.6,25.0
5,Croulebarbe,52,3 pièces,1946-1970,Non meublée,2016,20.8,14.6,25.0
14,Montparnasse,53,3 pièces,1946-1970,Non meublée,2016,20.8,14.6,25.0
15,Necker,58,3 pièces,1946-1970,Non meublée,2016,21.0,14.7,25.2
17,Ternes,65,3 pièces,1946-1970,Non meublée,2016,21.0,14.7,25.2
16,Plaine de Monceau,66,3 pièces,1946-1970,Non meublée,2016,21.0,14.7,25.2
15,Grenelle,59,3 pièces,1946-1970,Non meublée,2016,21.9,15.3,26.3
15,Javel,60,3 pièces,1946-1970,Non meublée,2016,21.9,15.3,26.3
16,Auteuil,61,3 pièces,1946-1970,Non meublée,2016,21.9,15.3,26.3
15,Saint-Lambert,57,3 pièces,1946-1970,Non meublée,2016,20.7,14.5,24.8
12,Picpus,46,3 pièces,1946-1970,Non meublée,2016,18.5,13.0,22.2
18,Grandes-Carrières,69,3 pièces,1946-1970,Non meublée,2016,18.5,13.0,22.2
18,Clignancourt,70,3 pièces,1946-1970,Non meublée,2016,18.5,13.0,22.2
5,Jardin-des-Plantes,18,3 pièces,1946-1970,Non meublée,2016,20.6,14.4,24.7
11,Saint-Ambroise,42,3 pièces,1946-1970,Non meublée,2016,20.6,14.4,24.7
11,Sainte-Marguerite,44,3 pièces,1946-1970,Non meublée,2016,20.6,14.4,24.7
13,Salpétrière,49,3 pièces,1946-1970,Non meublée,2016,20.6,14.4,24.7
14,Petit-Montrouge,55,3 pièces,1946-1970,Non meublée,2016,20.6,14.4,24.7
17,Batignolles,67,3 pièces,1946-1970,Non meublée,2016,20.6,14.4,24.7
10,Porte-Saint-Martin,39,3 pièces,1946-1970,Non meublée,2016,18.5,13.0,22.2
10,Hôpital-Saint-Louis,40,3 pièces,1946-1970,Non meublée,2016,18.5,13.0,22.2
11,Folie-Méricourt,41,3 pièces,1946-1970,Non meublée,2016,18.5,13.0,22.2
11,Roquette,43,3 pièces,1946-1970,Non meublée,2016,18.5,13.0,22.2
12,Quinze-Vingts,48,3 pièces,1946-1970,Non meublée,2016,18.5,13.0,22.2
14,Parc-de-Montsouris,54,3 pièces,1946-1970,Non meublée,2016,18.5,13.0,22.2
17,Epinettes,68,3 pièces,1946-1970,Non meublée,2016,18.5,13.0,22.2
18,Goutte-d'Or,71,3 pièces,1946-1970,Non meublée,2016,18.5,13.0,22.2
20,Belleville,77,3 pièces,1946-1970,Non meublée,2016,18.5,13.0,22.2
13,Maison-Blanche,51,3 pièces,1946-1970,Non meublée,2016,21.5,15.1,25.8
14,Plaisance,56,3 pièces,1946-1970,Non meublée,2016,21.5,15.1,25.8
13,Gare,50,3 pièces,1946-1970,Non meublée,2016,16.1,11.3,19.3
18,La Chapelle,72,3 pièces,1946-1970,Non meublée,2016,16.1,11.3,19.3
20,Villette,73,3 pièces,1946-1970,Non meublée,2016,16.1,11.3,19.3
19,Pont-de-Flandre,74,3 pièces,1946-1970,Non meublée,2016,16.1,11.3,19.3
19,Amérique,75,3 pièces,1946-1970,Non meublée,2016,16.1,11.3,19.3
20,Saint-Fargeau,78,3 pièces,1946-1970,Non meublée,2016,16.1,11.3,19.3
11,Charonne,80,3 pièces,1946-1970,Non meublée,2016,16.1,11.3,19.3
12,Bel-Air,45,3 pièces,1946-1970,Non meublée,2016,18.3,12.8,22.0
12,Bercy,47,3 pièces,1946-1970,Non meublée,2016,18.3,12.8,22.0
19,Combat,76,3 pièces,1946-1970,Non meublée,2016,18.3,12.8,22.0
20,Père-Lachaise,79,3 pièces,1946-1970,Non meublée,2016,18.3,12.8,22.0
6,Notre-Dame-des-Champs,23,3 pièces,1946-1970,Meublée,2015,27.1,19.0,32.5
7,Saint-Thomas-d'Aquin,25,3 pièces,1946-1970,Meublée,2015,27.1,19.0,32.5
7,Invalides,26,3 pièces,1946-1970,Meublée,2015,27.1,19.0,32.5
7,Ecole-Militaire,27,3 pièces,1946-1970,Meublée,2015,27.1,19.0,32.5
7,Gros-Caillou,28,3 pièces,1946-1970,Meublée,2015,27.1,19.0,32.5
1,St-Germain-l'Auxerrois,1,3 pièces,1946-1970,Meublée,2015,23.6,16.5,28.3
1,Palais-Royal,3,3 pièces,1946-1970,Meublée,2015,23.6,16.5,28.3
1,Place-Vendôme,4,3 pièces,1946-1970,Meublée,2015,23.6,16.5,28.3
2,Gaillon,5,3 pièces,1946-1970,Meublée,2015,23.6,16.5,28.3
4,Saint-Merri,13,3 pièces,1946-1970,Meublée,2015,23.6,16.5,28.3
4,Arsenal,15,3 pièces,1946-1970,Meublée,2015,23.6,16.5,28.3
4,Notre-Dame,16,3 pièces,1946-1970,Meublée,2015,23.6,16.5,28.3
6,Monnaie,21,3 pièces,1946-1970,Meublée,2015,23.6,16.5,28.3
6,Odeon,22,3 pièces,1946-1970,Meublée,2015,23.6,16.5,28.3
6,Saint-Germain-des-Près,24,3 pièces,1946-1970,Meublée,2015,23.6,16.5,28.3
8,Champs-Elysés,29,3 pièces,1946-1970,Meublée,2015,23.6,16.5,28.3
8,Faubourg-du-Roule,30,3 pièces,1946-1970,Meublée,2015,23.6,16.5,28.3
8,Madeleine,31,3 pièces,1946-1970,Meublée,2015,23.6,16.5,28.3
8,Chaussée d'Antin,34,3 pièces,1946-1970,Meublée,2015,23.6,16.5,28.3
8,Europe,32,3 pièces,1946-1970,Meublée,2015,25.6,17.9,30.7
16,Muette,62,3 pièces,1946-1970,Meublée,2015,25.6,17.9,30.7
16,Porte-Dauphine,63,3 pièces,1946-1970,Meublée,2015,25.6,17.9,30.7
16,Chaillot,64,3 pièces,1946-1970,Meublée,2015,25.6,17.9,30.7
2,Vivienne,6,3 pièces,1946-1970,Meublée,2015,23.1,16.2,27.7
4,Mail,7,3 pièces,1946-1970,Meublée,2015,23.1,16.2,27.7
2,Bonne-Nouvelle,8,3 pièces,1946-1970,Meublée,2015,23.1,16.2,27.7
3,Arts-et-Metiers,9,3 pièces,1946-1970,Meublée,2015,23.1,16.2,27.7
3,Enfants-Rouges,10,3 pièces,1946-1970,Meublée,2015,23.1,16.2,27.7
3,Archives,11,3 pièces,1946-1970,Meublée,2015,23.1,16.2,27.7
4,Sainte-Avoie,12,3 pièces,1946-1970,Meublée,2015,23.1,16.2,27.7
4,Saint-Gervais,14,3 pièces,1946-1970,Meublée,2015,23.1,16.2,27.7
5,Saint-Victor,17,3 pièces,1946-1970,Meublée,2015,23.1,16.2,27.7
5,Val-de-Grace,19,3 pièces,1946-1970,Meublée,2015,23.1,16.2,27.7
5,Sorbonne,20,3 pièces,1946-1970,Meublée,2015,23.1,16.2,27.7
4,Halles,2,3 pièces,1946-1970,Meublée,2015,23.0,16.1,27.6
9,Saint-Georges,33,3 pièces,1946-1970,Meublée,2015,23.0,16.1,27.6
9,Faubourg-Montmartre,35,3 pièces,1946-1970,Meublée,2015,23.0,16.1,27.6
9,Rochechouart,36,3 pièces,1946-1970,Meublée,2015,23.0,16.1,27.6
10,Saint-Vincent-de-Paul,37,3 pièces,1946-1970,Meublée,2015,23.0,16.1,27.6
10,Porte-Saint-Denis,38,3 pièces,1946-1970,Meublée,2015,23.0,16.1,27.6
5,Croulebarbe,52,3 pièces,1946-1970,Meublée,2015,23.0,16.1,27.6
14,Montparnasse,53,3 pièces,1946-1970,Meublée,2015,23.0,16.1,27.6
15,Necker,58,3 pièces,1946-1970,Meublée,2015,23.2,16.2,27.8
17,Ternes,65,3 pièces,1946-1970,Meublée,2015,23.2,16.2,27.8
16,Plaine de Monceau,66,3 pièces,1946-1970,Meublée,2015,23.2,16.2,27.8
15,Grenelle,59,3 pièces,1946-1970,Meublée,2015,24.6,17.2,29.5
15,Javel,60,3 pièces,1946-1970,Meublée,2015,24.6,17.2,29.5
16,Auteuil,61,3 pièces,1946-1970,Meublée,2015,24.6,17.2,29.5
15,Saint-Lambert,57,3 pièces,1946-1970,Meublée,2015,23.9,16.7,28.7
12,Picpus,46,3 pièces,1946-1970,Meublée,2015,21.0,14.7,25.2
18,Grandes-Carrières,69,3 pièces,1946-1970,Meublée,2015,21.0,14.7,25.2
18,Clignancourt,70,3 pièces,1946-1970,Meublée,2015,21.0,14.7,25.2
5,Jardin-des-Plantes,18,3 pièces,1946-1970,Meublée,2015,23.3,16.3,28.0
11,Saint-Ambroise,42,3 pièces,1946-1970,Meublée,2015,23.3,16.3,28.0
11,Sainte-Marguerite,44,3 pièces,1946-1970,Meublée,2015,23.3,16.3,28.0
13,Salpétrière,49,3 pièces,1946-1970,Meublée,2015,23.3,16.3,28.0
14,Petit-Montrouge,55,3 pièces,1946-1970,Meublée,2015,23.3,16.3,28.0
17,Batignolles,67,3 pièces,1946-1970,Meublée,2015,23.3,16.3,28.0
10,Porte-Saint-Martin,39,3 pièces,1946-1970,Meublée,2015,20.3,14.2,24.4
10,Hôpital-Saint-Louis,40,3 pièces,1946-1970,Meublée,2015,20.3,14.2,24.4
11,Folie-Méricourt,41,3 pièces,1946-1970,Meublée,2015,20.3,14.2,24.4
11,Roquette,43,3 pièces,1946-1970,Meublée,2015,20.3,14.2,24.4
12,Quinze-Vingts,48,3 pièces,1946-1970,Meublée,2015,20.3,14.2,24.4
14,Parc-de-Montsouris,54,3 pièces,1946-1970,Meublée,2015,20.3,14.2,24.4
17,Epinettes,68,3 pièces,1946-1970,Meublée,2015,20.3,14.2,24.4
18,Goutte-d'Or,71,3 pièces,1946-1970,Meublée,2015,20.3,14.2,24.4
20,Belleville,77,3 pièces,1946-1970,Meublée,2015,20.3,14.2,24.4
13,Maison-Blanche,51,3 pièces,1946-1970,Meublée,2015,23.8,16.7,28.6
14,Plaisance,56,3 pièces,1946-1970,Meublée,2015,23.8,16.7,28.6
13,Gare,50,3 pièces,1946-1970,Meublée,2015,16.9,11.8,20.3
18,La Chapelle,72,3 pièces,1946-1970,Meublée,2015,16.9,11.8,20.3
20,Villette,73,3 pièces,1946-1970,Meublée,2015,16.9,11.8,20.3
19,Pont-de-Flandre,74,3 pièces,1946-1970,Meublée,2015,16.9,11.8,20.3
